source_name,source_language,headline_original,headline_english_placeholder,article_url,publication_date,discovery_source,article_snippet,section_guess,subsection_guess,date_status,relevance_status,relevance_reason,relevance_score,priority,source_tier,duplicate_status,story_id,editorial_status,editorial_reason,rejection_reason,qa_status,qa_notes,include_candidate,duplicate_key,parser_used,notes
Libya 24,ar,جهود الحكومة الليبية وصندوق التنمية.. بثبات نحو إعادة إعمار المدن وتأسيس بنية تحتية متينة لمستقبل أكثر استقرارًا - ليبيا 24,,https://libya24.tv/2025/12/11/19192/,2025-12-10,https://libya24.tv/category/news/,تسير ليبيا اليوم في طريق إعمار طويل، لا يكتمل إلا بالصادقين العاملين في الميدان، أولئك الذين يرون في البناء واجبًا وطنيًا لا مجرد مشروع مؤقت. وفي هذا الطريق، تواصل الحكومة الليبية تنفيذ جهود واسعة لإعادة الحياة إلى مؤسسات الدولة، وترميم ما أفسدته سنوات الصراع، وبناء بنية تحتية قادرة على دعم الاستقرار والتنمية. تعمل الدولة على إعادة تأهيل الطرق والجسور وربط المدن بمسارات حديثة تعزز الحركة التجارية وتسهّل تنقل المواطنين، إلى جانب صيانة شبكات الكهرباء والمياه وتطوير محطات التحلية والصرف الصحي لضمان,Reconstruction & Infrastructure,Municipal Services,date_conflict,accepted,weighted_libya_score:35; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,URL date differs from article metadata date; URL date conflicts with article metadata; needs editorial verification,no,libya_24:https://libya24.tv/2025/12/11/19192/,libya_24,url_date_conflict:2025-12-11
RNA Reportage,ar,خالد حفتر يبحث مع خوري آخر مستجدات الأوضاع السياسية في ليبيا,,https://reportage.ly/خالد-حفتر-يبحث-مع-خوري-آخر-مستجدات-الأو/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Other,Other Other news,missing_date,accepted,weighted_libya_score:19; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/خالد-حفتر-يبحث-مع-خوري-آخر-مستجدات-الأو/,rna_reportage,missing_date
RNA Reportage,ar,الاتحاد الأوروبي يؤكد احترام حق ليبيا السيادي في إدارة الهجرة,,https://reportage.ly/الاتحاد-الأوروبي-يؤكد-احترام-حق-ليبيا/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Migration,Migration,missing_date,accepted,weighted_libya_score:18; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/الاتحاد-الأوروبي-يؤكد-احترام-حق-ليبيا/,rna_reportage,missing_date
RNA Reportage,ar,عقيلة صالح يبحث مع خوري آخر تطورات الأوضاع في ليبيا,,https://reportage.ly/عقيلة-صالح-يبحث-مع-خوري-آخر-تطورات-الأو/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Other,Other Other news,missing_date,accepted,weighted_libya_score:19; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/عقيلة-صالح-يبحث-مع-خوري-آخر-تطورات-الأو/,rna_reportage,missing_date
RNA Reportage,ar,خلال اجتماع مع صدام حفتر.. ماكرون يؤكد أهمية دعم المسارات التي تسهم في ترسيخ الاستقرار في ليبيا,,https://reportage.ly/خلال-اجتماع-مع-صدام-حفتر-ماكرون-يؤكد-أ/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Other,Other Other news,missing_date,accepted,weighted_libya_score:19; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/خلال-اجتماع-مع-صدام-حفتر-ماكرون-يؤكد-أ/,rna_reportage,missing_date
RNA Reportage,ar,منهم الصين والفاتيكان.. المنفي يتسلم أوراق اعتماد 8 سفراء جدد لدى ليبيا,,https://reportage.ly/منهم-الصين-والفاتيكان-المنفي-يتسلم-أو/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Other,Other Other news,missing_date,accepted,weighted_libya_score:17; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/منهم-الصين-والفاتيكان-المنفي-يتسلم-أو/,rna_reportage,missing_date
RNA Reportage,ar,عمر رحومة: ليبيا أمام خيارين والخروج من دوامة المراحل الانتقالية بات ضرورة وطنية,,https://reportage.ly/عمر-رحومة-ليبيا-أمام-خيارين-والخروج-من/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Other,Other Other news,missing_date,accepted,weighted_libya_score:15; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/عمر-رحومة-ليبيا-أمام-خيارين-والخروج-من/,rna_reportage,missing_date
RNA Reportage,ar,هاتف ليبيا تعلن توقف في خدمة الهاتف الثابت اللاسلكي,,https://reportage.ly/هاتف-ليبيا-تعلن-توقف-في-خدمة-الهاتف-الث/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Other,Other Other news,missing_date,accepted,weighted_libya_score:15; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/هاتف-ليبيا-تعلن-توقف-في-خدمة-الهاتف-الث/,rna_reportage,missing_date
RNA Reportage,ar,“تبو ليبيا” يعلن ترحيبه بصدور مخرجات الحوار المهيكل,,https://reportage.ly/تبو-ليبيا-يعلن-ترحيبه-بصدور-مخرجات-ال/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Politics,Other Politics news,missing_date,accepted,weighted_libya_score:16; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/تبو-ليبيا-يعلن-ترحيبه-بصدور-مخرجات-ال/,rna_reportage,missing_date
RNA Reportage,ar,محادثات مصرية يونانية حول تطورات الوضع في ليبيا,,https://reportage.ly/محادثات-مصرية-يونانية-حول-تطورات-الوض/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Regional & International,Other Regional & International news,missing_date,accepted,weighted_libya_score:16; keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/محادثات-مصرية-يونانية-حول-تطورات-الوض/,rna_reportage,missing_date
